"exp","subject","scenario","round","agent","reward","outcome","effort","strength","prob"
"exp1",25,"F,L;L,L",3,2,20,1,50,8,100
"exp1",25,"F,F;L,L",1,1,10,0,NA,2,NA
"exp1",25,"F,F;L,L",1,2,10,0,NA,2,NA
"exp1",25,"F,F;L,L",2,1,20,1,60,7,50
"exp1",25,"F,F;L,L",2,2,20,1,60,7,50
"exp1",25,"F,F;L,L",3,1,20,1,55,7,90
"exp1",25,"F,F;L,L",3,2,20,1,55,7,90
"exp1",26,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",26,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",26,"F,F;F,F",2,1,20,0,NA,2,30
"exp1",26,"F,F;F,F",2,2,20,0,NA,2,30
"exp1",26,"F,F;F,F",3,1,20,0,NA,3,50
"exp1",26,"F,F;F,F",3,2,20,0,NA,3,50
"exp1",26,"F,L;F,L",1,1,10,0,NA,3,NA
"exp1",26,"F,L;F,L",1,2,10,1,60,6,NA
"exp1",26,"F,L;F,L",2,1,20,0,NA,3,50
"exp1",26,"F,L;F,L",2,2,20,1,60,6,80
"exp1",26,"F,L;F,L",3,1,20,1,100,4,60
"exp1",26,"F,L;F,L",3,2,20,1,60,7,60
"exp1",26,"F,F;F,L",1,1,10,0,NA,2,NA
"exp1",26,"F,F;F,L",1,2,10,0,NA,2,NA
"exp1",26,"F,F;F,L",2,1,20,0,NA,2,10
"exp1",26,"F,F;F,L",2,2,20,1,80,6,10
"exp1",26,"F,F;F,L",3,1,20,0,NA,2,40
"exp1",26,"F,F;F,L",3,2,20,0,NA,6,40
"exp1",26,"F,L;L,L",1,1,10,0,NA,2,NA
"exp1",26,"F,L;L,L",1,2,10,1,80,6,NA
"exp1",26,"F,L;L,L",2,1,20,1,80,5,20
"exp1",26,"F,L;L,L",2,2,20,1,50,8,60
"exp1",26,"F,L;L,L",3,1,20,1,80,5,100
"exp1",26,"F,L;L,L",3,2,20,1,50,8,100
"exp1",26,"F,F;L,L",1,1,10,0,NA,3,NA
"exp1",26,"F,F;L,L",1,2,10,0,NA,3,NA
"exp1",26,"F,F;L,L",2,1,20,1,100,6,40
"exp1",26,"F,F;L,L",2,2,20,1,100,6,40
"exp1",26,"F,F;L,L",3,1,20,1,100,7,80
"exp1",26,"F,F;L,L",3,2,20,1,100,7,80
"exp1",26,"L,L;L,L",1,1,10,1,80,7,NA
"exp1",26,"L,L;L,L",1,2,10,1,80,7,NA
"exp1",26,"L,L;L,L",2,1,20,1,80,8,100
"exp1",26,"L,L;L,L",2,2,20,1,80,8,100
"exp1",26,"L,L;L,L",3,1,20,1,80,8,100
"exp1",26,"L,L;L,L",3,2,20,1,80,8,100
"exp1",27,"F,F;L,L",1,1,10,0,NA,4,NA
"exp1",27,"F,F;L,L",1,2,10,0,NA,4,NA
"exp1",27,"F,F;L,L",2,1,20,1,60,6,40
"exp1",27,"F,F;L,L",2,2,20,1,40,6,35
"exp1",27,"F,F;L,L",3,1,20,1,60,6,100
"exp1",27,"F,F;L,L",3,2,20,1,40,4,100
"exp1",27,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",27,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",27,"F,F;F,F",2,1,20,0,NA,2,60
"exp1",27,"F,F;F,F",2,2,20,0,NA,2,55
"exp1",27,"F,F;F,F",3,1,20,0,NA,1,60
"exp1",27,"F,F;F,F",3,2,20,0,NA,2,60
"exp1",27,"L,L;L,L",1,1,10,1,60,6,NA
"exp1",27,"L,L;L,L",1,2,10,1,60,6,NA
"exp1",27,"L,L;L,L",2,1,20,1,70,8,80
"exp1",27,"L,L;L,L",2,2,20,1,70,8,80
"exp1",27,"L,L;L,L",3,1,20,1,50,8,100
"exp1",27,"L,L;L,L",3,2,20,1,50,8,100
"exp1",27,"F,F;F,L",1,1,10,0,NA,2,NA
"exp1",27,"F,F;F,L",1,2,10,0,NA,3,NA
"exp1",27,"F,F;F,L",2,1,20,0,NA,3,40
"exp1",27,"F,F;F,L",2,2,20,1,100,6,20
"exp1",27,"F,F;F,L",3,1,20,0,NA,2,100
"exp1",27,"F,F;F,L",3,2,20,0,NA,4,100
"exp1",27,"F,L;F,L",1,1,10,0,NA,2,NA
"exp1",27,"F,L;F,L",1,2,10,1,50,6,NA
"exp1",27,"F,L;F,L",2,1,20,0,NA,2,25
"exp1",27,"F,L;F,L",2,2,20,1,70,7,55
"exp1",27,"F,L;F,L",3,1,20,1,80,2,70
"exp1",27,"F,L;F,L",3,2,20,1,80,6,70
"exp1",27,"F,L;L,L",1,1,10,0,NA,2,NA
"exp1",27,"F,L;L,L",1,2,10,1,70,6,NA
"exp1",27,"F,L;L,L",2,1,20,1,80,6,20
"exp1",27,"F,L;L,L",2,2,20,1,60,7,60
"exp1",27,"F,L;L,L",3,1,20,1,80,5,80
"exp1",27,"F,L;L,L",3,2,20,1,60,7,80
"exp1",28,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",28,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",28,"F,F;F,F",2,1,20,0,NA,4,0
"exp1",28,"F,F;F,F",2,2,20,0,NA,4,0
"exp1",28,"F,F;F,F",3,1,20,0,NA,2,100
"exp1",28,"F,F;F,F",3,2,20,0,NA,2,100
"exp1",28,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",28,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",28,"F,F;F,L",2,1,20,0,NA,4,0
"exp1",28,"F,F;F,L",2,2,20,1,88,5,0
"exp1",28,"F,F;F,L",3,1,20,0,NA,1,79
"exp1",28,"F,F;F,L",3,2,20,0,NA,5,79
"exp1",28,"L,L;L,L",1,1,10,1,100,5,NA
"exp1",28,"L,L;L,L",1,2,10,1,100,5,NA
"exp1",28,"L,L;L,L",2,1,20,1,100,5,100
"exp1",28,"L,L;L,L",2,2,20,1,100,5,100
"exp1",28,"L,L;L,L",3,1,20,1,50,5,100
"exp1",28,"L,L;L,L",3,2,20,1,50,5,100
"exp1",28,"F,L;L,L",1,1,10,0,NA,5,NA
"exp1",28,"F,L;L,L",1,2,10,1,95,6,NA
"exp1",28,"F,L;L,L",2,1,20,1,90,6,75
"exp1",28,"F,L;L,L",2,2,20,1,90,6,100
"exp1",28,"F,L;L,L",3,1,20,1,50,5,100
"exp1",28,"F,L;L,L",3,2,20,1,50,5,100
"exp1",28,"F,L;F,L",1,1,10,0,NA,6,NA
"exp1",28,"F,L;F,L",1,2,10,1,90,6,NA
"exp1",28,"F,L;F,L",2,1,20,0,NA,4,95
"exp1",28,"F,L;F,L",2,2,20,1,90,6,100
"exp1",28,"F,L;F,L",3,1,20,1,70,4,100
"exp1",28,"F,L;F,L",3,2,20,1,60,6,100
"exp1",28,"F,F;L,L",1,1,10,0,NA,2,NA
"exp1",28,"F,F;L,L",1,2,10,0,NA,2,NA
"exp1",28,"F,F;L,L",2,1,20,1,67,7,25
"exp1",28,"F,F;L,L",2,2,20,1,67,7,25
"exp1",28,"F,F;L,L",3,1,20,1,43,7,100
"exp1",28,"F,F;L,L",3,2,20,1,43,7,100
"exp1",29,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",29,"F,F;F,F",1,2,10,0,NA,3,NA
"exp1",29,"F,F;F,F",2,1,20,0,NA,3,50
"exp1",29,"F,F;F,F",2,2,20,0,NA,3,30
"exp1",29,"F,F;F,F",3,1,20,0,NA,2,0
"exp1",29,"F,F;F,F",3,2,20,0,NA,2,0
"exp1",29,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",29,"F,L;F,L",1,2,10,1,75,6,NA
"exp1",29,"F,L;F,L",2,1,20,0,NA,2,30
"exp1",29,"F,L;F,L",2,2,20,1,80,7,90
"exp1",29,"F,L;F,L",3,1,20,1,100,4,80
"exp1",29,"F,L;F,L",3,2,20,1,80,8,80
"exp1",29,"F,F;F,L",1,1,10,0,NA,3,NA
"exp1",29,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",29,"F,F;F,L",2,1,20,0,NA,2,10
"exp1",29,"F,F;F,L",2,2,20,1,60,6,40
"exp1",29,"F,F;F,L",3,1,20,0,NA,1,90
"exp1",29,"F,F;F,L",3,2,20,0,NA,5,90
"exp1",29,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",29,"F,L;L,L",1,2,10,1,75,8,NA
"exp1",29,"F,L;L,L",2,1,20,1,80,5,25
"exp1",29,"F,L;L,L",2,2,20,1,75,8,75
"exp1",29,"F,L;L,L",3,1,20,1,80,5,100
"exp1",29,"F,L;L,L",3,2,20,1,50,8,100
"exp1",29,"L,L;L,L",1,1,10,1,60,7,NA
"exp1",29,"L,L;L,L",1,2,10,1,50,8,NA
"exp1",29,"L,L;L,L",2,1,20,1,80,7,100
"exp1",29,"L,L;L,L",2,2,20,1,70,8,90
"exp1",29,"L,L;L,L",3,1,20,1,80,7,100
"exp1",29,"L,L;L,L",3,2,20,1,80,7,100
"exp1",29,"F,F;L,L",1,1,10,0,NA,3,NA
"exp1",29,"F,F;L,L",1,2,10,0,NA,5,NA
"exp1",29,"F,F;L,L",2,1,20,1,50,5,30
"exp1",29,"F,F;L,L",2,2,20,1,50,5,50
"exp1",29,"F,F;L,L",3,1,20,1,50,5,75
"exp1",29,"F,F;L,L",3,2,20,1,50,5,75
"exp1",30,"F,F;L,L",1,1,10,0,NA,3,NA
"exp1",30,"F,F;L,L",1,2,10,0,NA,6,NA
"exp1",30,"F,F;L,L",2,1,20,1,70,6,50
"exp1",30,"F,F;L,L",2,2,20,1,70,6,50
"exp1",30,"F,F;L,L",3,1,20,1,70,6,100
"exp1",30,"F,F;L,L",3,2,20,1,70,6,100
"exp1",30,"L,L;L,L",1,1,10,1,50,5,NA
"exp1",30,"L,L;L,L",1,2,10,1,50,5,NA
"exp1",30,"L,L;L,L",2,1,20,1,80,6,100
"exp1",30,"L,L;L,L",2,2,20,1,80,6,100
"exp1",30,"L,L;L,L",3,1,20,1,50,5,100
"exp1",30,"L,L;L,L",3,2,20,1,50,5,100
"exp1",30,"F,F;F,L",1,1,10,0,NA,3,NA
"exp1",30,"F,F;F,L",1,2,10,0,NA,3,NA
"exp1",30,"F,F;F,L",2,1,20,0,NA,3,75
"exp1",30,"F,F;F,L",2,2,20,1,60,7,75
"exp1",30,"F,F;F,L",3,1,20,0,NA,2,100
"exp1",30,"F,F;F,L",3,2,20,0,NA,5,100
"exp1",30,"F,F;F,F",1,1,10,0,NA,5,NA
"exp1",30,"F,F;F,F",1,2,10,0,NA,5,NA
"exp1",30,"F,F;F,F",2,1,20,0,NA,2,75
"exp1",30,"F,F;F,F",2,2,20,0,NA,2,75
"exp1",30,"F,F;F,F",3,1,20,0,NA,3,25
"exp1",30,"F,F;F,F",3,2,20,0,NA,3,25
"exp1",30,"F,L;L,L",1,1,10,0,NA,5,NA
"exp1",30,"F,L;L,L",1,2,10,1,60,7,NA
"exp1",30,"F,L;L,L",2,1,20,1,100,5,100
"exp1",30,"F,L;L,L",2,2,20,1,60,7,75
"exp1",30,"F,L;L,L",3,1,20,1,70,5,100
"exp1",30,"F,L;L,L",3,2,20,1,30,7,100
"exp1",30,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",30,"F,L;F,L",1,2,10,1,100,5,NA
"exp1",30,"F,L;F,L",2,1,20,0,NA,3,60
"exp1",30,"F,L;F,L",2,2,20,1,50,10,100
"exp1",30,"F,L;F,L",3,1,20,1,75,5,75
"exp1",30,"F,L;F,L",3,2,20,1,25,10,75
"exp1",31,"F,F;L,L",1,1,10,0,NA,5,NA
"exp1",31,"F,F;L,L",1,2,10,0,NA,5,NA
"exp1",31,"F,F;L,L",2,1,20,1,75,5,75
"exp1",31,"F,F;L,L",2,2,20,1,75,5,75
"exp1",31,"F,F;L,L",3,1,20,1,50,5,100
"exp1",31,"F,F;L,L",3,2,20,1,50,5,100
"exp1",31,"F,L;L,L",1,1,10,0,NA,5,NA
"exp1",31,"F,L;L,L",1,2,10,1,50,7,NA
"exp1",31,"F,L;L,L",2,1,20,1,75,6,75
"exp1",31,"F,L;L,L",2,2,20,1,60,7,90
"exp1",31,"F,L;L,L",3,1,20,1,50,6,100
"exp1",31,"F,L;L,L",3,2,20,1,50,7,100
"exp1",31,"F,F;F,F",1,1,10,0,NA,5,NA
"exp1",31,"F,F;F,F",1,2,10,0,NA,5,NA
"exp1",31,"F,F;F,F",2,1,20,0,NA,3,50
"exp1",31,"F,F;F,F",2,2,20,0,NA,3,50
"exp1",31,"F,F;F,F",3,1,20,0,NA,2,50
"exp1",31,"F,F;F,F",3,2,20,0,NA,2,50
"exp1",31,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",31,"F,L;F,L",1,2,10,1,50,8,NA
"exp1",31,"F,L;F,L",2,1,20,0,NA,2,60
"exp1",31,"F,L;F,L",2,2,20,1,50,8,90
"exp1",31,"F,L;F,L",3,1,20,1,50,3,100
"exp1",31,"F,L;F,L",3,2,20,1,65,8,100
"exp1",31,"L,L;L,L",1,1,10,1,50,9,NA
"exp1",31,"L,L;L,L",1,2,10,1,50,9,NA
"exp1",31,"L,L;L,L",2,1,20,1,65,9,90
"exp1",31,"L,L;L,L",2,2,20,1,65,9,90
"exp1",31,"L,L;L,L",3,1,20,1,60,9,100
"exp1",31,"L,L;L,L",3,2,20,1,60,9,100
"exp1",31,"F,F;F,L",1,1,10,0,NA,3,NA
"exp1",31,"F,F;F,L",1,2,10,0,NA,3,NA
"exp1",31,"F,F;F,L",2,1,20,0,NA,3,40
"exp1",31,"F,F;F,L",2,2,20,1,75,6,40
"exp1",31,"F,F;F,L",3,1,20,0,NA,3,90
"exp1",31,"F,F;F,L",3,2,20,0,NA,4,90
"exp1",32,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",32,"F,L;L,L",1,2,10,1,80,7,NA
"exp1",32,"F,L;L,L",2,1,20,1,100,5,50
"exp1",32,"F,L;L,L",2,2,20,1,80,7,75
"exp1",32,"F,L;L,L",3,1,20,1,50,5,100
"exp1",32,"F,L;L,L",3,2,20,1,50,7,100
"exp1",32,"F,F;L,L",1,1,10,0,NA,5,NA
"exp1",32,"F,F;L,L",1,2,10,0,NA,6,NA
"exp1",32,"F,F;L,L",2,1,20,1,80,7,50
"exp1",32,"F,F;L,L",2,2,20,1,70,8,60
"exp1",32,"F,F;L,L",3,1,20,1,40,7,100
"exp1",32,"F,F;L,L",3,2,20,1,40,8,100
"exp1",32,"L,L;L,L",1,1,10,1,80,7,NA
"exp1",32,"L,L;L,L",1,2,10,1,80,7,NA
"exp1",32,"L,L;L,L",2,1,20,1,80,7,100
"exp1",32,"L,L;L,L",2,2,20,1,80,7,100
"exp1",32,"L,L;L,L",3,1,20,1,40,7,100
"exp1",32,"L,L;L,L",3,2,20,1,40,7,100
"exp1",32,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",32,"F,L;F,L",1,2,10,1,80,7,NA
"exp1",32,"F,L;F,L",2,1,20,0,NA,4,60
"exp1",32,"F,L;F,L",2,2,20,1,70,8,100
"exp1",32,"F,L;F,L",3,1,20,1,80,4,100
"exp1",32,"F,L;F,L",3,2,20,1,50,8,100
"exp1",32,"F,F;F,F",1,1,10,0,NA,5,NA
"exp1",32,"F,F;F,F",1,2,10,0,NA,5,NA
"exp1",32,"F,F;F,F",2,1,20,0,NA,4,50
"exp1",32,"F,F;F,F",2,2,20,0,NA,4,50
"exp1",32,"F,F;F,F",3,1,20,0,NA,2,70
"exp1",32,"F,F;F,F",3,2,20,0,NA,2,70
"exp1",32,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",32,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",32,"F,F;F,L",2,1,20,0,NA,4,40
"exp1",32,"F,F;F,L",2,2,20,1,90,6,50
"exp1",32,"F,F;F,L",3,1,20,0,NA,5,75
"exp1",32,"F,F;F,L",3,2,20,0,NA,4,75
"exp1",33,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",33,"F,F;F,L",1,2,10,0,NA,5,NA
"exp1",33,"F,F;F,L",2,1,20,0,NA,5,50
"exp1",33,"F,F;F,L",2,2,20,1,70,6,65
"exp1",33,"F,F;F,L",3,1,20,0,NA,5,80
"exp1",33,"F,F;F,L",3,2,20,0,NA,6,80
"exp1",33,"F,L;L,L",1,1,10,0,NA,5,NA
"exp1",33,"F,L;L,L",1,2,10,1,60,7,NA
"exp1",33,"F,L;L,L",2,1,20,1,85,6,60
"exp1",33,"F,L;L,L",2,2,20,1,70,7,100
"exp1",33,"F,L;L,L",3,1,20,1,85,6,95
"exp1",33,"F,L;L,L",3,2,20,1,70,7,95
"exp1",33,"F,F;F,F",1,1,10,0,NA,3,NA
"exp1",33,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",33,"F,F;F,F",2,1,20,0,NA,2,60
"exp1",33,"F,F;F,F",2,2,20,0,NA,4,65
"exp1",33,"F,F;F,F",3,1,20,0,NA,2,50
"exp1",33,"F,F;F,F",3,2,20,0,NA,2,50
"exp1",33,"F,F;L,L",1,1,10,0,NA,3,NA
"exp1",33,"F,F;L,L",1,2,10,0,NA,4,NA
"exp1",33,"F,F;L,L",2,1,20,1,85,5,50
"exp1",33,"F,F;L,L",2,2,20,1,70,6,60
"exp1",33,"F,F;L,L",3,1,20,1,85,6,80
"exp1",33,"F,F;L,L",3,2,20,1,80,7,80
"exp1",33,"L,L;L,L",1,1,10,1,40,8,NA
"exp1",33,"L,L;L,L",1,2,10,1,60,7,NA
"exp1",33,"L,L;L,L",2,1,20,1,45,8,100
"exp1",33,"L,L;L,L",2,2,20,1,45,8,100
"exp1",33,"L,L;L,L",3,1,20,1,40,8,100
"exp1",33,"L,L;L,L",3,2,20,1,40,8,100
"exp1",33,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",33,"F,L;F,L",1,2,10,1,40,8,NA
"exp1",33,"F,L;F,L",2,1,20,0,NA,4,50
"exp1",33,"F,L;F,L",2,2,20,1,30,8,100
"exp1",33,"F,L;F,L",3,1,20,1,85,4,90
"exp1",33,"F,L;F,L",3,2,20,1,35,8,90
"exp1",34,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",34,"F,L;L,L",1,2,10,1,40,6,NA
"exp1",34,"F,L;L,L",2,1,20,1,70,5,60
"exp1",34,"F,L;L,L",2,2,20,1,50,6,100
"exp1",34,"F,L;L,L",3,1,20,1,40,5,100
"exp1",34,"F,L;L,L",3,2,20,1,60,6,100
"exp1",34,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",34,"F,L;F,L",1,2,10,1,60,5,NA
"exp1",34,"F,L;F,L",2,1,20,0,NA,2,50
"exp1",34,"F,L;F,L",2,2,20,1,60,5,70
"exp1",34,"F,L;F,L",3,1,20,1,30,2,65
"exp1",34,"F,L;F,L",3,2,20,1,70,5,65
"exp1",34,"L,L;L,L",1,1,10,1,50,5,NA
"exp1",34,"L,L;L,L",1,2,10,1,50,5,NA
"exp1",34,"L,L;L,L",2,1,20,1,75,5,75
"exp1",34,"L,L;L,L",2,2,20,1,75,5,75
"exp1",34,"L,L;L,L",3,1,20,1,50,5,100
"exp1",34,"L,L;L,L",3,2,20,1,50,5,100
"exp1",34,"F,F;F,L",1,1,10,0,NA,2,NA
"exp1",34,"F,F;F,L",1,2,10,0,NA,2,NA
"exp1",34,"F,F;F,L",2,1,20,0,NA,2,25
"exp1",34,"F,F;F,L",2,2,20,1,100,5,25
"exp1",34,"F,F;F,L",3,1,20,0,NA,2,50
"exp1",34,"F,F;F,L",3,2,20,0,NA,2,50
"exp1",34,"F,F;L,L",1,1,10,0,NA,2,NA
"exp1",34,"F,F;L,L",1,2,10,0,NA,2,NA
"exp1",34,"F,F;L,L",2,1,20,1,60,3,25
"exp1",34,"F,F;L,L",2,2,20,1,60,3,25
"exp1",34,"F,F;L,L",3,1,20,1,50,3,80
"exp1",34,"F,F;L,L",3,2,20,1,50,3,80
"exp1",34,"F,F;F,F",1,1,10,0,NA,2,NA
"exp1",34,"F,F;F,F",1,2,10,0,NA,2,NA
"exp1",34,"F,F;F,F",2,1,20,0,NA,1,50
"exp1",34,"F,F;F,F",2,2,20,0,NA,1,50
"exp1",34,"F,F;F,F",3,1,20,0,NA,1,10
"exp1",34,"F,F;F,F",3,2,20,0,NA,1,10
"exp1",35,"F,F;L,L",1,1,10,0,NA,3,NA
"exp1",35,"F,F;L,L",1,2,10,0,NA,4,NA
"exp1",35,"F,F;L,L",2,1,20,1,5,5,6
"exp1",35,"F,F;L,L",2,2,20,1,4,6,8
"exp1",35,"F,F;L,L",3,1,20,1,5,5,8
"exp1",35,"F,F;L,L",3,2,20,1,4,6,8
"exp1",35,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",35,"F,L;L,L",1,2,10,1,4,8,NA
"exp1",35,"F,L;L,L",2,1,20,1,5,5,5
"exp1",35,"F,L;L,L",2,2,20,1,4,9,9
"exp1",35,"F,L;L,L",3,1,20,1,5,5,8
"exp1",35,"F,L;L,L",3,2,20,1,3,7,8
"exp1",35,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",35,"F,F;F,L",1,2,10,0,NA,3,NA
"exp1",35,"F,F;F,L",2,1,20,0,NA,2,5
"exp1",35,"F,F;F,L",2,2,20,1,46,5,5
"exp1",35,"F,F;F,L",3,1,20,0,NA,3,50
"exp1",35,"F,F;F,L",3,2,20,0,NA,4,50
"exp1",35,"L,L;L,L",1,1,10,1,40,8,NA
"exp1",35,"L,L;L,L",1,2,10,1,40,8,NA
"exp1",35,"L,L;L,L",2,1,20,1,40,8,80
"exp1",35,"L,L;L,L",2,2,20,1,40,8,80
"exp1",35,"L,L;L,L",3,1,20,1,40,8,90
"exp1",35,"L,L;L,L",3,2,20,1,40,8,90
"exp1",35,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",35,"F,L;F,L",1,2,10,1,40,8,NA
"exp1",35,"F,L;F,L",2,1,20,0,NA,3,55
"exp1",35,"F,L;F,L",2,2,20,1,50,8,95
"exp1",35,"F,L;F,L",3,1,20,1,60,4,70
"exp1",35,"F,L;F,L",3,2,20,1,50,8,70
"exp1",35,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",35,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",35,"F,F;F,F",2,1,20,0,NA,2,50
"exp1",35,"F,F;F,F",2,2,20,0,NA,2,50
"exp1",35,"F,F;F,F",3,1,20,0,NA,2,30
"exp1",35,"F,F;F,F",3,2,20,0,NA,2,30
"exp1",36,"L,L;L,L",1,1,10,1,100,5,NA
"exp1",36,"L,L;L,L",1,2,10,1,100,5,NA
"exp1",36,"L,L;L,L",2,1,20,1,50,5,100
"exp1",36,"L,L;L,L",2,2,20,1,50,5,100
"exp1",36,"L,L;L,L",3,1,20,1,50,5,100
"exp1",36,"L,L;L,L",3,2,20,1,50,5,100
"exp1",36,"F,F;F,F",1,1,10,0,NA,1,NA
"exp1",36,"F,F;F,F",1,2,10,0,NA,1,NA
"exp1",36,"F,F;F,F",2,1,20,0,NA,1,50
"exp1",36,"F,F;F,F",2,2,20,0,NA,1,50
"exp1",36,"F,F;F,F",3,1,20,0,NA,1,50
"exp1",36,"F,F;F,F",3,2,20,0,NA,1,50
"exp1",36,"F,F;F,L",1,1,10,0,NA,1,NA
"exp1",36,"F,F;F,L",1,2,10,0,NA,1,NA
"exp1",36,"F,F;F,L",2,1,20,0,NA,1,50
"exp1",36,"F,F;F,L",2,2,20,1,100,5,50
"exp1",36,"F,F;F,L",3,1,20,0,NA,1,100
"exp1",36,"F,F;F,L",3,2,20,0,NA,5,100
"exp1",36,"F,F;L,L",1,1,10,0,NA,5,NA
"exp1",36,"F,F;L,L",1,2,10,0,NA,5,NA
"exp1",36,"F,F;L,L",2,1,20,1,100,5,50
"exp1",36,"F,F;L,L",2,2,20,1,100,5,50
"exp1",36,"F,F;L,L",3,1,20,1,50,5,50
"exp1",36,"F,F;L,L",3,2,20,1,50,5,50
"exp1",36,"F,L;L,L",1,1,10,0,NA,5,NA
"exp1",36,"F,L;L,L",1,2,10,1,50,10,NA
"exp1",36,"F,L;L,L",2,1,20,1,50,5,50
"exp1",36,"F,L;L,L",2,2,20,1,25,10,100
"exp1",36,"F,L;L,L",3,1,20,1,50,5,100
"exp1",36,"F,L;L,L",3,2,20,1,25,10,100
"exp1",36,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",36,"F,L;F,L",1,2,10,1,50,10,NA
"exp1",36,"F,L;F,L",2,1,20,0,NA,1,50
"exp1",36,"F,L;F,L",2,2,20,1,100,10,100
"exp1",36,"F,L;F,L",3,1,20,1,100,1,100
"exp1",36,"F,L;F,L",3,2,20,1,100,10,100
"exp1",37,"F,F;F,F",1,1,10,0,NA,10,NA
"exp1",37,"F,F;F,F",1,2,10,0,NA,10,NA
"exp1",37,"F,F;F,F",2,1,20,0,NA,5,75
"exp1",37,"F,F;F,F",2,2,20,0,NA,5,75
"exp1",37,"F,F;F,F",3,1,20,0,NA,1,50
"exp1",37,"F,F;F,F",3,2,20,0,NA,1,50
"exp1",37,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",37,"F,L;F,L",1,2,10,1,50,10,NA
"exp1",37,"F,L;F,L",2,1,20,0,NA,5,50
"exp1",37,"F,L;F,L",2,2,20,1,50,10,100
"exp1",37,"F,L;F,L",3,1,20,1,100,5,75
"exp1",37,"F,L;F,L",3,2,20,1,100,10,75
"exp1",37,"F,L;L,L",1,1,10,0,NA,5,NA
"exp1",37,"F,L;L,L",1,2,10,1,50,10,NA
"exp1",37,"F,L;L,L",2,1,20,1,100,10,50
"exp1",37,"F,L;L,L",2,2,20,1,100,10,100
"exp1",37,"F,L;L,L",3,1,20,1,100,10,100
"exp1",37,"F,L;L,L",3,2,20,1,100,10,100
"exp1",37,"L,L;L,L",1,1,10,1,50,10,NA
"exp1",37,"L,L;L,L",1,2,10,1,50,10,NA
"exp1",37,"L,L;L,L",2,1,20,1,100,10,100
"exp1",37,"L,L;L,L",2,2,20,1,100,10,100
"exp1",37,"L,L;L,L",3,1,20,1,100,10,100
"exp1",37,"L,L;L,L",3,2,20,1,100,10,100
"exp1",37,"F,F;L,L",1,1,10,0,NA,5,NA
"exp1",37,"F,F;L,L",1,2,10,0,NA,5,NA
"exp1",37,"F,F;L,L",2,1,20,1,50,10,50
"exp1",37,"F,F;L,L",2,2,20,1,50,10,50
"exp1",37,"F,F;L,L",3,1,20,1,100,10,100
"exp1",37,"F,F;L,L",3,2,20,1,100,10,100
"exp1",37,"F,F;F,L",1,1,10,0,NA,5,NA
"exp1",37,"F,F;F,L",1,2,10,0,NA,5,NA
"exp1",37,"F,F;F,L",2,1,20,0,NA,1,50
"exp1",37,"F,F;F,L",2,2,20,1,100,10,50
"exp1",37,"F,F;F,L",3,1,20,0,NA,1,100
"exp1",37,"F,F;F,L",3,2,20,0,NA,5,100
"exp1",38,"F,L;L,L",1,1,10,0,NA,3,NA
"exp1",38,"F,L;L,L",1,2,10,1,80,8,NA
"exp1",38,"F,L;L,L",2,1,20,1,100,5,0
"exp1",38,"F,L;L,L",2,2,20,1,80,8,50
"exp1",38,"F,L;L,L",3,1,20,1,50,5,100
"exp1",38,"F,L;L,L",3,2,20,1,50,8,100
"exp1",38,"F,F;F,L",1,1,10,0,NA,1,NA
"exp1",38,"F,F;F,L",1,2,10,0,NA,1,NA
"exp1",38,"F,F;F,L",2,1,20,0,NA,1,25
"exp1",38,"F,F;F,L",2,2,20,1,0,5,25
"exp1",38,"F,F;F,L",3,1,20,0,NA,1,75
"exp1",38,"F,F;F,L",3,2,20,0,NA,5,75
"exp1",38,"F,F;F,F",1,1,10,0,NA,2,NA
"exp1",38,"F,F;F,F",1,2,10,0,NA,2,NA
