"subject","contest","agent","scenario","exp","effort","strength","outcome","prob","round","reward"
26,1,2,"F,F;F,F","index1",NA,2,0,30,2,20
26,1,1,"F,F;F,F","index1",NA,3,0,50,3,20
26,1,2,"F,F;F,F","index1",NA,3,0,50,3,20
26,2,1,"F,L;F,L","index1",NA,3,0,NA,1,10
26,2,2,"F,L;F,L","index1",60,6,1,NA,1,10
26,2,1,"F,L;F,L","index1",NA,3,0,50,2,20
26,2,2,"F,L;F,L","index1",60,6,1,80,2,20
26,2,1,"F,L;F,L","index1",100,4,1,60,3,20
26,2,2,"F,L;F,L","index1",60,7,1,60,3,20
26,3,1,"F,F;F,L","index1",NA,2,0,NA,1,10
26,3,2,"F,F;F,L","index1",NA,2,0,NA,1,10
26,3,1,"F,F;F,L","index1",NA,2,0,10,2,20
26,3,2,"F,F;F,L","index1",80,6,1,10,2,20
26,3,1,"F,F;F,L","index1",NA,2,0,40,3,20
26,3,2,"F,F;F,L","index1",NA,6,0,40,3,20
26,4,1,"F,L;L,L","index1",NA,2,0,NA,1,10
26,4,2,"F,L;L,L","index1",80,6,1,NA,1,10
26,4,1,"F,L;L,L","index1",80,5,1,20,2,20
26,4,2,"F,L;L,L","index1",50,8,1,60,2,20
26,4,1,"F,L;L,L","index1",80,5,1,100,3,20
26,4,2,"F,L;L,L","index1",50,8,1,100,3,20
26,5,1,"F,F;L,L","index1",NA,3,0,NA,1,10
26,5,2,"F,F;L,L","index1",NA,3,0,NA,1,10
26,5,1,"F,F;L,L","index1",100,6,1,40,2,20
26,5,2,"F,F;L,L","index1",100,6,1,40,2,20
26,5,1,"F,F;L,L","index1",100,7,1,80,3,20
26,5,2,"F,F;L,L","index1",100,7,1,80,3,20
26,6,1,"L,L;L,L","index1",80,7,1,NA,1,10
26,6,2,"L,L;L,L","index1",80,7,1,NA,1,10
26,6,1,"L,L;L,L","index1",80,8,1,100,2,20
26,6,2,"L,L;L,L","index1",80,8,1,100,2,20
26,6,1,"L,L;L,L","index1",80,8,1,100,3,20
26,6,2,"L,L;L,L","index1",80,8,1,100,3,20
27,1,1,"F,F;L,L","index1",NA,4,0,NA,1,10
27,1,2,"F,F;L,L","index1",NA,4,0,NA,1,10
27,1,1,"F,F;L,L","index1",60,6,1,40,2,20
27,1,2,"F,F;L,L","index1",40,6,1,35,2,20
27,1,1,"F,F;L,L","index1",60,6,1,100,3,20
27,1,2,"F,F;L,L","index1",40,4,1,100,3,20
27,2,1,"F,F;F,F","index1",NA,4,0,NA,1,10
27,2,2,"F,F;F,F","index1",NA,4,0,NA,1,10
27,2,1,"F,F;F,F","index1",NA,2,0,60,2,20
27,2,2,"F,F;F,F","index1",NA,2,0,55,2,20
27,2,1,"F,F;F,F","index1",NA,1,0,60,3,20
27,2,2,"F,F;F,F","index1",NA,2,0,60,3,20
27,3,1,"L,L;L,L","index1",60,6,1,NA,1,10
27,3,2,"L,L;L,L","index1",60,6,1,NA,1,10
27,3,1,"L,L;L,L","index1",70,8,1,80,2,20
27,3,2,"L,L;L,L","index1",70,8,1,80,2,20
27,3,1,"L,L;L,L","index1",50,8,1,100,3,20
27,3,2,"L,L;L,L","index1",50,8,1,100,3,20
27,4,1,"F,F;F,L","index1",NA,2,0,NA,1,10
27,4,2,"F,F;F,L","index1",NA,3,0,NA,1,10
27,4,1,"F,F;F,L","index1",NA,3,0,40,2,20
27,4,2,"F,F;F,L","index1",100,6,1,20,2,20
27,4,1,"F,F;F,L","index1",NA,2,0,100,3,20
27,4,2,"F,F;F,L","index1",NA,4,0,100,3,20
27,5,1,"F,L;F,L","index1",NA,2,0,NA,1,10
27,5,2,"F,L;F,L","index1",50,6,1,NA,1,10
27,5,1,"F,L;F,L","index1",NA,2,0,25,2,20
27,5,2,"F,L;F,L","index1",70,7,1,55,2,20
27,5,1,"F,L;F,L","index1",80,2,1,70,3,20
27,5,2,"F,L;F,L","index1",80,6,1,70,3,20
27,6,1,"F,L;L,L","index1",NA,2,0,NA,1,10
27,6,2,"F,L;L,L","index1",70,6,1,NA,1,10
27,6,1,"F,L;L,L","index1",80,6,1,20,2,20
27,6,2,"F,L;L,L","index1",60,7,1,60,2,20
27,6,1,"F,L;L,L","index1",80,5,1,80,3,20
27,6,2,"F,L;L,L","index1",60,7,1,80,3,20
28,1,1,"F,F;F,F","index1",NA,4,0,NA,1,10
28,1,2,"F,F;F,F","index1",NA,4,0,NA,1,10
28,1,1,"F,F;F,F","index1",NA,4,0,0,2,20
28,1,2,"F,F;F,F","index1",NA,4,0,0,2,20
28,1,1,"F,F;F,F","index1",NA,2,0,100,3,20
28,1,2,"F,F;F,F","index1",NA,2,0,100,3,20
28,2,1,"F,F;F,L","index1",NA,4,0,NA,1,10
28,2,2,"F,F;F,L","index1",NA,4,0,NA,1,10
28,2,1,"F,F;F,L","index1",NA,4,0,0,2,20
28,2,2,"F,F;F,L","index1",88,5,1,0,2,20
28,2,1,"F,F;F,L","index1",NA,1,0,79,3,20
28,2,2,"F,F;F,L","index1",NA,5,0,79,3,20
28,3,1,"L,L;L,L","index1",100,5,1,NA,1,10
28,3,2,"L,L;L,L","index1",100,5,1,NA,1,10
28,3,1,"L,L;L,L","index1",100,5,1,100,2,20
28,3,2,"L,L;L,L","index1",100,5,1,100,2,20
28,3,1,"L,L;L,L","index1",50,5,1,100,3,20
28,3,2,"L,L;L,L","index1",50,5,1,100,3,20
28,4,1,"F,L;L,L","index1",NA,5,0,NA,1,10
28,4,2,"F,L;L,L","index1",95,6,1,NA,1,10
28,4,1,"F,L;L,L","index1",90,6,1,75,2,20
28,4,2,"F,L;L,L","index1",90,6,1,100,2,20
28,4,1,"F,L;L,L","index1",50,5,1,100,3,20
28,4,2,"F,L;L,L","index1",50,5,1,100,3,20
28,5,1,"F,L;F,L","index1",NA,6,0,NA,1,10
28,5,2,"F,L;F,L","index1",90,6,1,NA,1,10
28,5,1,"F,L;F,L","index1",NA,4,0,95,2,20
28,5,2,"F,L;F,L","index1",90,6,1,100,2,20
28,5,1,"F,L;F,L","index1",70,4,1,100,3,20
28,5,2,"F,L;F,L","index1",60,6,1,100,3,20
28,6,1,"F,F;L,L","index1",NA,2,0,NA,1,10
28,6,2,"F,F;L,L","index1",NA,2,0,NA,1,10
28,6,1,"F,F;L,L","index1",67,7,1,25,2,20
28,6,2,"F,F;L,L","index1",67,7,1,25,2,20
28,6,1,"F,F;L,L","index1",43,7,1,100,3,20
28,6,2,"F,F;L,L","index1",43,7,1,100,3,20
29,1,1,"F,F;F,F","index1",NA,4,0,NA,1,10
29,1,2,"F,F;F,F","index1",NA,3,0,NA,1,10
29,1,1,"F,F;F,F","index1",NA,3,0,50,2,20
29,1,2,"F,F;F,F","index1",NA,3,0,30,2,20
29,1,1,"F,F;F,F","index1",NA,2,0,0,3,20
29,1,2,"F,F;F,F","index1",NA,2,0,0,3,20
29,2,1,"F,L;F,L","index1",NA,4,0,NA,1,10
29,2,2,"F,L;F,L","index1",75,6,1,NA,1,10
29,2,1,"F,L;F,L","index1",NA,2,0,30,2,20
29,2,2,"F,L;F,L","index1",80,7,1,90,2,20
29,2,1,"F,L;F,L","index1",100,4,1,80,3,20
29,2,2,"F,L;F,L","index1",80,8,1,80,3,20
29,3,1,"F,F;F,L","index1",NA,3,0,NA,1,10
29,3,2,"F,F;F,L","index1",NA,4,0,NA,1,10
29,3,1,"F,F;F,L","index1",NA,2,0,10,2,20
29,3,2,"F,F;F,L","index1",60,6,1,40,2,20
29,3,1,"F,F;F,L","index1",NA,1,0,90,3,20
29,3,2,"F,F;F,L","index1",NA,5,0,90,3,20
29,4,1,"F,L;L,L","index1",NA,4,0,NA,1,10
29,4,2,"F,L;L,L","index1",75,8,1,NA,1,10
29,4,1,"F,L;L,L","index1",80,5,1,25,2,20
29,4,2,"F,L;L,L","index1",75,8,1,75,2,20
29,4,1,"F,L;L,L","index1",80,5,1,100,3,20
29,4,2,"F,L;L,L","index1",50,8,1,100,3,20
29,5,1,"L,L;L,L","index1",60,7,1,NA,1,10
29,5,2,"L,L;L,L","index1",50,8,1,NA,1,10
29,5,1,"L,L;L,L","index1",80,7,1,100,2,20
29,5,2,"L,L;L,L","index1",70,8,1,90,2,20
29,5,1,"L,L;L,L","index1",80,7,1,100,3,20
29,5,2,"L,L;L,L","index1",80,7,1,100,3,20
29,6,1,"F,F;L,L","index1",NA,3,0,NA,1,10
29,6,2,"F,F;L,L","index1",NA,5,0,NA,1,10
29,6,1,"F,F;L,L","index1",50,5,1,30,2,20
29,6,2,"F,F;L,L","index1",50,5,1,50,2,20
29,6,1,"F,F;L,L","index1",50,5,1,75,3,20
29,6,2,"F,F;L,L","index1",50,5,1,75,3,20
30,1,1,"F,F;L,L","index1",NA,3,0,NA,1,10
30,1,2,"F,F;L,L","index1",NA,6,0,NA,1,10
30,1,1,"F,F;L,L","index1",70,6,1,50,2,20
30,1,2,"F,F;L,L","index1",70,6,1,50,2,20
30,1,1,"F,F;L,L","index1",70,6,1,100,3,20
30,1,2,"F,F;L,L","index1",70,6,1,100,3,20
30,2,1,"L,L;L,L","index1",50,5,1,NA,1,10
30,2,2,"L,L;L,L","index1",50,5,1,NA,1,10
30,2,1,"L,L;L,L","index1",80,6,1,100,2,20
30,2,2,"L,L;L,L","index1",80,6,1,100,2,20
30,2,1,"L,L;L,L","index1",50,5,1,100,3,20
30,2,2,"L,L;L,L","index1",50,5,1,100,3,20
30,3,1,"F,F;F,L","index1",NA,3,0,NA,1,10
30,3,2,"F,F;F,L","index1",NA,3,0,NA,1,10
30,3,1,"F,F;F,L","index1",NA,3,0,75,2,20
30,3,2,"F,F;F,L","index1",60,7,1,75,2,20
30,3,1,"F,F;F,L","index1",NA,2,0,100,3,20
30,3,2,"F,F;F,L","index1",NA,5,0,100,3,20
30,4,1,"F,F;F,F","index1",NA,5,0,NA,1,10
30,4,2,"F,F;F,F","index1",NA,5,0,NA,1,10
30,4,1,"F,F;F,F","index1",NA,2,0,75,2,20
30,4,2,"F,F;F,F","index1",NA,2,0,75,2,20
30,4,1,"F,F;F,F","index1",NA,3,0,25,3,20
30,4,2,"F,F;F,F","index1",NA,3,0,25,3,20
30,5,1,"F,L;L,L","index1",NA,5,0,NA,1,10
30,5,2,"F,L;L,L","index1",60,7,1,NA,1,10
30,5,1,"F,L;L,L","index1",100,5,1,100,2,20
30,5,2,"F,L;L,L","index1",60,7,1,75,2,20
30,5,1,"F,L;L,L","index1",70,5,1,100,3,20
30,5,2,"F,L;L,L","index1",30,7,1,100,3,20
30,6,1,"F,L;F,L","index1",NA,5,0,NA,1,10
30,6,2,"F,L;F,L","index1",100,5,1,NA,1,10
30,6,1,"F,L;F,L","index1",NA,3,0,60,2,20
30,6,2,"F,L;F,L","index1",50,10,1,100,2,20
30,6,1,"F,L;F,L","index1",75,5,1,75,3,20
30,6,2,"F,L;F,L","index1",25,10,1,75,3,20
31,1,1,"F,F;L,L","index1",NA,5,0,NA,1,10
31,1,2,"F,F;L,L","index1",NA,5,0,NA,1,10
31,1,1,"F,F;L,L","index1",75,5,1,75,2,20
31,1,2,"F,F;L,L","index1",75,5,1,75,2,20
31,1,1,"F,F;L,L","index1",50,5,1,100,3,20
31,1,2,"F,F;L,L","index1",50,5,1,100,3,20
31,2,1,"F,L;L,L","index1",NA,5,0,NA,1,10
31,2,2,"F,L;L,L","index1",50,7,1,NA,1,10
31,2,1,"F,L;L,L","index1",75,6,1,75,2,20
31,2,2,"F,L;L,L","index1",60,7,1,90,2,20
31,2,1,"F,L;L,L","index1",50,6,1,100,3,20
31,2,2,"F,L;L,L","index1",50,7,1,100,3,20
31,3,1,"F,F;F,F","index1",NA,5,0,NA,1,10
31,3,2,"F,F;F,F","index1",NA,5,0,NA,1,10
31,3,1,"F,F;F,F","index1",NA,3,0,50,2,20
31,3,2,"F,F;F,F","index1",NA,3,0,50,2,20
31,3,1,"F,F;F,F","index1",NA,2,0,50,3,20
31,3,2,"F,F;F,F","index1",NA,2,0,50,3,20
31,4,1,"F,L;F,L","index1",NA,5,0,NA,1,10
31,4,2,"F,L;F,L","index1",50,8,1,NA,1,10
31,4,1,"F,L;F,L","index1",NA,2,0,60,2,20
31,4,2,"F,L;F,L","index1",50,8,1,90,2,20
31,4,1,"F,L;F,L","index1",50,3,1,100,3,20
31,4,2,"F,L;F,L","index1",65,8,1,100,3,20
31,5,1,"L,L;L,L","index1",50,9,1,NA,1,10
31,5,2,"L,L;L,L","index1",50,9,1,NA,1,10
31,5,1,"L,L;L,L","index1",65,9,1,90,2,20
31,5,2,"L,L;L,L","index1",65,9,1,90,2,20
31,5,1,"L,L;L,L","index1",60,9,1,100,3,20
31,5,2,"L,L;L,L","index1",60,9,1,100,3,20
31,6,1,"F,F;F,L","index1",NA,3,0,NA,1,10
31,6,2,"F,F;F,L","index1",NA,3,0,NA,1,10
31,6,1,"F,F;F,L","index1",NA,3,0,40,2,20
31,6,2,"F,F;F,L","index1",75,6,1,40,2,20
31,6,1,"F,F;F,L","index1",NA,3,0,90,3,20
31,6,2,"F,F;F,L","index1",NA,4,0,90,3,20
32,1,1,"F,L;L,L","index1",NA,4,0,NA,1,10
32,1,2,"F,L;L,L","index1",80,7,1,NA,1,10
32,1,1,"F,L;L,L","index1",100,5,1,50,2,20
32,1,2,"F,L;L,L","index1",80,7,1,75,2,20
32,1,1,"F,L;L,L","index1",50,5,1,100,3,20
32,1,2,"F,L;L,L","index1",50,7,1,100,3,20
32,2,1,"F,F;L,L","index1",NA,5,0,NA,1,10
32,2,2,"F,F;L,L","index1",NA,6,0,NA,1,10
32,2,1,"F,F;L,L","index1",80,7,1,50,2,20
32,2,2,"F,F;L,L","index1",70,8,1,60,2,20
32,2,1,"F,F;L,L","index1",40,7,1,100,3,20
32,2,2,"F,F;L,L","index1",40,8,1,100,3,20
32,3,1,"L,L;L,L","index1",80,7,1,NA,1,10
32,3,2,"L,L;L,L","index1",80,7,1,NA,1,10
32,3,1,"L,L;L,L","index1",80,7,1,100,2,20
32,3,2,"L,L;L,L","index1",80,7,1,100,2,20
32,3,1,"L,L;L,L","index1",40,7,1,100,3,20
32,3,2,"L,L;L,L","index1",40,7,1,100,3,20
32,4,1,"F,L;F,L","index1",NA,5,0,NA,1,10
32,4,2,"F,L;F,L","index1",80,7,1,NA,1,10
32,4,1,"F,L;F,L","index1",NA,4,0,60,2,20
32,4,2,"F,L;F,L","index1",70,8,1,100,2,20
32,4,1,"F,L;F,L","index1",80,4,1,100,3,20
32,4,2,"F,L;F,L","index1",50,8,1,100,3,20
32,5,1,"F,F;F,F","index1",NA,5,0,NA,1,10
32,5,2,"F,F;F,F","index1",NA,5,0,NA,1,10
32,5,1,"F,F;F,F","index1",NA,4,0,50,2,20
32,5,2,"F,F;F,F","index1",NA,4,0,50,2,20
32,5,1,"F,F;F,F","index1",NA,2,0,70,3,20
32,5,2,"F,F;F,F","index1",NA,2,0,70,3,20
32,6,1,"F,F;F,L","index1",NA,4,0,NA,1,10
32,6,2,"F,F;F,L","index1",NA,4,0,NA,1,10
32,6,1,"F,F;F,L","index1",NA,4,0,40,2,20
32,6,2,"F,F;F,L","index1",90,6,1,50,2,20
32,6,1,"F,F;F,L","index1",NA,5,0,75,3,20
32,6,2,"F,F;F,L","index1",NA,4,0,75,3,20
33,1,1,"F,F;F,L","index1",NA,4,0,NA,1,10
33,1,2,"F,F;F,L","index1",NA,5,0,NA,1,10
33,1,1,"F,F;F,L","index1",NA,5,0,50,2,20
33,1,2,"F,F;F,L","index1",70,6,1,65,2,20
33,1,1,"F,F;F,L","index1",NA,5,0,80,3,20
33,1,2,"F,F;F,L","index1",NA,6,0,80,3,20
33,2,1,"F,L;L,L","index1",NA,5,0,NA,1,10
33,2,2,"F,L;L,L","index1",60,7,1,NA,1,10
33,2,1,"F,L;L,L","index1",85,6,1,60,2,20
33,2,2,"F,L;L,L","index1",70,7,1,100,2,20
33,2,1,"F,L;L,L","index1",85,6,1,95,3,20
33,2,2,"F,L;L,L","index1",70,7,1,95,3,20
33,3,1,"F,F;F,F","index1",NA,3,0,NA,1,10
33,3,2,"F,F;F,F","index1",NA,4,0,NA,1,10
33,3,1,"F,F;F,F","index1",NA,2,0,60,2,20
33,3,2,"F,F;F,F","index1",NA,4,0,65,2,20
33,3,1,"F,F;F,F","index1",NA,2,0,50,3,20
33,3,2,"F,F;F,F","index1",NA,2,0,50,3,20
33,4,1,"F,F;L,L","index1",NA,3,0,NA,1,10
33,4,2,"F,F;L,L","index1",NA,4,0,NA,1,10
33,4,1,"F,F;L,L","index1",85,5,1,50,2,20
33,4,2,"F,F;L,L","index1",70,6,1,60,2,20
33,4,1,"F,F;L,L","index1",85,6,1,80,3,20
33,4,2,"F,F;L,L","index1",80,7,1,80,3,20
33,5,1,"L,L;L,L","index1",40,8,1,NA,1,10
33,5,2,"L,L;L,L","index1",60,7,1,NA,1,10
33,5,1,"L,L;L,L","index1",45,8,1,100,2,20
33,5,2,"L,L;L,L","index1",45,8,1,100,2,20
33,5,1,"L,L;L,L","index1",40,8,1,100,3,20
33,5,2,"L,L;L,L","index1",40,8,1,100,3,20
33,6,1,"F,L;F,L","index1",NA,4,0,NA,1,10
33,6,2,"F,L;F,L","index1",40,8,1,NA,1,10
33,6,1,"F,L;F,L","index1",NA,4,0,50,2,20
33,6,2,"F,L;F,L","index1",30,8,1,100,2,20
33,6,1,"F,L;F,L","index1",85,4,1,90,3,20
33,6,2,"F,L;F,L","index1",35,8,1,90,3,20
34,1,1,"F,L;L,L","index1",NA,4,0,NA,1,10
34,1,2,"F,L;L,L","index1",40,6,1,NA,1,10
34,1,1,"F,L;L,L","index1",70,5,1,60,2,20
34,1,2,"F,L;L,L","index1",50,6,1,100,2,20
34,1,1,"F,L;L,L","index1",40,5,1,100,3,20
34,1,2,"F,L;L,L","index1",60,6,1,100,3,20
34,2,1,"F,L;F,L","index1",NA,4,0,NA,1,10
34,2,2,"F,L;F,L","index1",60,5,1,NA,1,10
34,2,1,"F,L;F,L","index1",NA,2,0,50,2,20
34,2,2,"F,L;F,L","index1",60,5,1,70,2,20
34,2,1,"F,L;F,L","index1",30,2,1,65,3,20
34,2,2,"F,L;F,L","index1",70,5,1,65,3,20
34,3,1,"L,L;L,L","index1",50,5,1,NA,1,10
34,3,2,"L,L;L,L","index1",50,5,1,NA,1,10
34,3,1,"L,L;L,L","index1",75,5,1,75,2,20
34,3,2,"L,L;L,L","index1",75,5,1,75,2,20
34,3,1,"L,L;L,L","index1",50,5,1,100,3,20
34,3,2,"L,L;L,L","index1",50,5,1,100,3,20
34,4,1,"F,F;F,L","index1",NA,2,0,NA,1,10
34,4,2,"F,F;F,L","index1",NA,2,0,NA,1,10
34,4,1,"F,F;F,L","index1",NA,2,0,25,2,20
34,4,2,"F,F;F,L","index1",100,5,1,25,2,20
34,4,1,"F,F;F,L","index1",NA,2,0,50,3,20
34,4,2,"F,F;F,L","index1",NA,2,0,50,3,20
34,5,1,"F,F;L,L","index1",NA,2,0,NA,1,10
34,5,2,"F,F;L,L","index1",NA,2,0,NA,1,10
34,5,1,"F,F;L,L","index1",60,3,1,25,2,20
34,5,2,"F,F;L,L","index1",60,3,1,25,2,20
34,5,1,"F,F;L,L","index1",50,3,1,80,3,20
34,5,2,"F,F;L,L","index1",50,3,1,80,3,20
34,6,1,"F,F;F,F","index1",NA,2,0,NA,1,10
34,6,2,"F,F;F,F","index1",NA,2,0,NA,1,10
34,6,1,"F,F;F,F","index1",NA,1,0,50,2,20
34,6,2,"F,F;F,F","index1",NA,1,0,50,2,20
34,6,1,"F,F;F,F","index1",NA,1,0,10,3,20
34,6,2,"F,F;F,F","index1",NA,1,0,10,3,20
35,1,1,"F,F;L,L","index1",NA,3,0,NA,1,10
35,1,2,"F,F;L,L","index1",NA,4,0,NA,1,10
35,1,1,"F,F;L,L","index1",5,5,1,6,2,20
35,1,2,"F,F;L,L","index1",4,6,1,8,2,20
35,1,1,"F,F;L,L","index1",5,5,1,8,3,20
35,1,2,"F,F;L,L","index1",4,6,1,8,3,20
35,2,1,"F,L;L,L","index1",NA,4,0,NA,1,10
35,2,2,"F,L;L,L","index1",4,8,1,NA,1,10
35,2,1,"F,L;L,L","index1",5,5,1,5,2,20
35,2,2,"F,L;L,L","index1",4,9,1,9,2,20
35,2,1,"F,L;L,L","index1",5,5,1,8,3,20
35,2,2,"F,L;L,L","index1",3,7,1,8,3,20
35,3,1,"F,F;F,L","index1",NA,4,0,NA,1,10
35,3,2,"F,F;F,L","index1",NA,3,0,NA,1,10
35,3,1,"F,F;F,L","index1",NA,2,0,5,2,20
35,3,2,"F,F;F,L","index1",46,5,1,5,2,20
35,3,1,"F,F;F,L","index1",NA,3,0,50,3,20
35,3,2,"F,F;F,L","index1",NA,4,0,50,3,20
35,4,1,"L,L;L,L","index1",40,8,1,NA,1,10
35,4,2,"L,L;L,L","index1",40,8,1,NA,1,10
35,4,1,"L,L;L,L","index1",40,8,1,80,2,20
35,4,2,"L,L;L,L","index1",40,8,1,80,2,20
35,4,1,"L,L;L,L","index1",40,8,1,90,3,20
35,4,2,"L,L;L,L","index1",40,8,1,90,3,20
35,5,1,"F,L;F,L","index1",NA,4,0,NA,1,10
35,5,2,"F,L;F,L","index1",40,8,1,NA,1,10
35,5,1,"F,L;F,L","index1",NA,3,0,55,2,20
35,5,2,"F,L;F,L","index1",50,8,1,95,2,20
35,5,1,"F,L;F,L","index1",60,4,1,70,3,20
35,5,2,"F,L;F,L","index1",50,8,1,70,3,20
35,6,1,"F,F;F,F","index1",NA,4,0,NA,1,10
35,6,2,"F,F;F,F","index1",NA,4,0,NA,1,10
35,6,1,"F,F;F,F","index1",NA,2,0,50,2,20
35,6,2,"F,F;F,F","index1",NA,2,0,50,2,20
35,6,1,"F,F;F,F","index1",NA,2,0,30,3,20
35,6,2,"F,F;F,F","index1",NA,2,0,30,3,20
36,1,1,"L,L;L,L","index1",100,5,1,NA,1,10
36,1,2,"L,L;L,L","index1",100,5,1,NA,1,10
36,1,1,"L,L;L,L","index1",50,5,1,100,2,20
36,1,2,"L,L;L,L","index1",50,5,1,100,2,20
36,1,1,"L,L;L,L","index1",50,5,1,100,3,20
36,1,2,"L,L;L,L","index1",50,5,1,100,3,20
36,2,1,"F,F;F,F","index1",NA,1,0,NA,1,10
36,2,2,"F,F;F,F","index1",NA,1,0,NA,1,10
36,2,1,"F,F;F,F","index1",NA,1,0,50,2,20
36,2,2,"F,F;F,F","index1",NA,1,0,50,2,20
36,2,1,"F,F;F,F","index1",NA,1,0,50,3,20
36,2,2,"F,F;F,F","index1",NA,1,0,50,3,20
36,3,1,"F,F;F,L","index1",NA,1,0,NA,1,10
36,3,2,"F,F;F,L","index1",NA,1,0,NA,1,10
36,3,1,"F,F;F,L","index1",NA,1,0,50,2,20
36,3,2,"F,F;F,L","index1",100,5,1,50,2,20
36,3,1,"F,F;F,L","index1",NA,1,0,100,3,20
36,3,2,"F,F;F,L","index1",NA,5,0,100,3,20
36,4,1,"F,F;L,L","index1",NA,5,0,NA,1,10
36,4,2,"F,F;L,L","index1",NA,5,0,NA,1,10
36,4,1,"F,F;L,L","index1",100,5,1,50,2,20
36,4,2,"F,F;L,L","index1",100,5,1,50,2,20
36,4,1,"F,F;L,L","index1",50,5,1,50,3,20
36,4,2,"F,F;L,L","index1",50,5,1,50,3,20
36,5,1,"F,L;L,L","index1",NA,5,0,NA,1,10
36,5,2,"F,L;L,L","index1",50,10,1,NA,1,10
36,5,1,"F,L;L,L","index1",50,5,1,50,2,20
36,5,2,"F,L;L,L","index1",25,10,1,100,2,20
36,5,1,"F,L;L,L","index1",50,5,1,100,3,20
36,5,2,"F,L;L,L","index1",25,10,1,100,3,20
36,6,1,"F,L;F,L","index1",NA,5,0,NA,1,10
36,6,2,"F,L;F,L","index1",50,10,1,NA,1,10
36,6,1,"F,L;F,L","index1",NA,1,0,50,2,20
36,6,2,"F,L;F,L","index1",100,10,1,100,2,20
36,6,1,"F,L;F,L","index1",100,1,1,100,3,20
36,6,2,"F,L;F,L","index1",100,10,1,100,3,20
37,1,1,"F,F;F,F","index1",NA,10,0,NA,1,10
37,1,2,"F,F;F,F","index1",NA,10,0,NA,1,10
37,1,1,"F,F;F,F","index1",NA,5,0,75,2,20
37,1,2,"F,F;F,F","index1",NA,5,0,75,2,20
37,1,1,"F,F;F,F","index1",NA,1,0,50,3,20
37,1,2,"F,F;F,F","index1",NA,1,0,50,3,20
37,2,1,"F,L;F,L","index1",NA,5,0,NA,1,10
37,2,2,"F,L;F,L","index1",50,10,1,NA,1,10
37,2,1,"F,L;F,L","index1",NA,5,0,50,2,20
37,2,2,"F,L;F,L","index1",50,10,1,100,2,20
37,2,1,"F,L;F,L","index1",100,5,1,75,3,20
37,2,2,"F,L;F,L","index1",100,10,1,75,3,20
37,3,1,"F,L;L,L","index1",NA,5,0,NA,1,10
37,3,2,"F,L;L,L","index1",50,10,1,NA,1,10
37,3,1,"F,L;L,L","index1",100,10,1,50,2,20
37,3,2,"F,L;L,L","index1",100,10,1,100,2,20
37,3,1,"F,L;L,L","index1",100,10,1,100,3,20
37,3,2,"F,L;L,L","index1",100,10,1,100,3,20
37,4,1,"L,L;L,L","index1",50,10,1,NA,1,10
37,4,2,"L,L;L,L","index1",50,10,1,NA,1,10
37,4,1,"L,L;L,L","index1",100,10,1,100,2,20
37,4,2,"L,L;L,L","index1",100,10,1,100,2,20
37,4,1,"L,L;L,L","index1",100,10,1,100,3,20
37,4,2,"L,L;L,L","index1",100,10,1,100,3,20
37,5,1,"F,F;L,L","index1",NA,5,0,NA,1,10
37,5,2,"F,F;L,L","index1",NA,5,0,NA,1,10
37,5,1,"F,F;L,L","index1",50,10,1,50,2,20
37,5,2,"F,F;L,L","index1",50,10,1,50,2,20
37,5,1,"F,F;L,L","index1",100,10,1,100,3,20
37,5,2,"F,F;L,L","index1",100,10,1,100,3,20
37,6,1,"F,F;F,L","index1",NA,5,0,NA,1,10
37,6,2,"F,F;F,L","index1",NA,5,0,NA,1,10
37,6,1,"F,F;F,L","index1",NA,1,0,50,2,20
37,6,2,"F,F;F,L","index1",100,10,1,50,2,20
37,6,1,"F,F;F,L","index1",NA,1,0,100,3,20
37,6,2,"F,F;F,L","index1",NA,5,0,100,3,20
38,1,1,"F,L;L,L","index1",NA,3,0,NA,1,10
38,1,2,"F,L;L,L","index1",80,8,1,NA,1,10
38,1,1,"F,L;L,L","index1",100,5,1,0,2,20
38,1,2,"F,L;L,L","index1",80,8,1,50,2,20
38,1,1,"F,L;L,L","index1",50,5,1,100,3,20
38,1,2,"F,L;L,L","index1",50,8,1,100,3,20
38,2,1,"F,F;F,L","index1",NA,1,0,NA,1,10
38,2,2,"F,F;F,L","index1",NA,1,0,NA,1,10
38,2,1,"F,F;F,L","index1",NA,1,0,25,2,20
38,2,2,"F,F;F,L","index1",0,5,1,25,2,20
38,2,1,"F,F;F,L","index1",NA,1,0,75,3,20
38,2,2,"F,F;F,L","index1",NA,5,0,75,3,20
38,3,1,"F,F;F,F","index1",NA,2,0,NA,1,10
38,3,2,"F,F;F,F","index1",NA,2,0,NA,1,10
38,3,1,"F,F;F,F","index1",NA,1,0,25,2,20
38,3,2,"F,F;F,F","index1",NA,1,0,25,2,20
38,3,1,"F,F;F,F","index1",NA,1,0,0,3,20
38,3,2,"F,F;F,F","index1",NA,1,0,0,3,20
38,4,1,"F,F;L,L","index1",NA,3,0,NA,1,10
38,4,2,"F,F;L,L","index1",NA,3,0,NA,1,10
38,4,1,"F,F;L,L","index1",100,5,1,20,2,20
38,4,2,"F,F;L,L","index1",100,5,1,20,2,20
38,4,1,"F,F;L,L","index1",50,5,1,100,3,20
38,4,2,"F,F;L,L","index1",50,5,1,100,3,20
